IdTurma,IdDisciplina_x,IdProfessor_x,IdSerie,IdPeriodo,TipoTurma,IdDisciplina_y,NomeTurma,SiglaTurma,TurnoPrincipal,TotalVagas,IdUsuarioCoordenador,CodigoAgrupamento,DisciplinaRequerNota,DisciplinaCargaHorariaSemanal,DisciplinaStUsaNotaConceito,IdServicoMensalidade,ES_IdCursoSuperiorPreferencial,DescricaoHorario,_DisciplinaConteudoProgramatico,SituacaoAlunoDisciplinaCursando,SituacaoAlunoDisciplinaAprovado,SituacaoAlunoDisciplinaReprovado,Reserva_IdServico,Reserva_QtdeDiasValidade,IdSala,DataInicial,DataFinal,DataNascimentoMinima,DataNascimentoMaxima,SexoTurma,StPermiteAcessoPortalEducacional,ProvaCHumanas_NotaMinima,ProvaCHumanas_Peso,ProvaCNatureza_NotaMinima,ProvaCNatureza_Peso,ProvaLinguagens_NotaMinima,ProvaLinguagens_Peso,ProvaMatematica_NotaMinima,ProvaMatematica_Peso,ProvaRedacao_NotaMinima,ProvaRedacao_Peso,FInscr_StExibirTurma,FInscr_IdSituacaoAlunoTurma,InscrTurma_StExibirTurma,IdFreqTipoHorario,InscrTurma_StVerificaTurmaRestricao,InscrTurma_ArrayIdTurmaRestricao,InscrTurma_ArrayIdSituacaoAlunoTurmaRestricao,IntegPortal_CodigoTurma,StDisponivelMatricula,DataMatriculaInicio,DataMatriculaFinal,IdTurno,IdEventoTipo,NumeroEtapa,StIntegracaoAppComunicacao,RMOnLine_IdTextoPersonalizado_Confirmacao,Evento_IdTextoPersonalizadoCertificado,Evento_DataRealizacao,IdModeloContrato,CdTurmaINEP,NovoEnsinoMedio_GrupoEstruturaCurricular,NovoEnsinoMedio_AreaConhecimento,NovoEnsinoMedio_TextoApresentacaoDisciplina,ItFor_StDisponivelMatricular,ItFor_NomeTrilha,StGerarHistorico,DisciplinaCargaHorariaAnual,QuantidadeAulasSemanais,DisciplinaCargaHoraMinutoDiaria,DisciplinaCargaHoraMinutoAnual,IdContrato_RMOnlineConfirmacao,DisciplinaCargaHorariaAula,ValorServicoModuloEducacao,IdDisciplina,IdProfessor_y,QtdeMaximaAluno,IdPlanoPagamento,Ementa,ObjGeral,ObjEspecificos,Bibliografia,BibliografiaComplementar,Metodologia,Recursos,FormaDeAvaliacao,ConteudoProgramatico,Competencias,AulasPraticas,DataHoraAlteracao,IdProfessorAlteracao,DataHoraConfirmacao,IdUsuarioConfirmacao,SituacaoPlanoEnsino,DataAula_Inicio,DataAula_Termino,CompetenciasHabilidades,ContribuicaoPerfil,EstrategiaAprendizagem,LeituraComplementar,ArticulacaoOutrasDisciplinas,StGoogleEdu_Sincronizado,GoogleForEducation_LogProcessamento
485,24,0,11,6,G,,2P (Granjinha) - Manhã,2P,M,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,1,12,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
485,24,0,11,6,G,,2P (Granjinha) - Manhã,2P,M,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,4,6,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
485,24,0,11,6,G,,2P (Granjinha) - Manhã,2P,M,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,24,13,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
486,1,0,15,6,G,,3A (Centro) - Tarde,3A,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,1,30,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
486,1,0,15,6,G,,3A (Centro) - Tarde,3A,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,4,8,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
486,1,0,15,6,G,,3A (Centro) - Tarde,3A,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,21,9,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
486,21,26,15,6,G,,3A (Centro) - Tarde,3A,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,1,30,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
486,21,26,15,6,G,,3A (Centro) - Tarde,3A,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,4,8,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
486,21,26,15,6,G,,3A (Centro) - Tarde,3A,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,21,9,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
486,21,28,15,6,G,,3A (Centro) - Tarde,3A,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,1,30,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
486,21,28,15,6,G,,3A (Centro) - Tarde,3A,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,4,8,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
486,21,28,15,6,G,,3A (Centro) - Tarde,3A,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,21,9,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
487,21,26,15,6,G,,3B (Centro)  - Tarde/Noite,3B,Z,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
487,21,26,15,6,G,,3B (Centro)  - Tarde/Noite,3B,Z,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,4,8,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
487,21,26,15,6,G,,3B (Centro)  - Tarde/Noite,3B,Z,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,21,9,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
487,21,28,15,6,G,,3B (Centro)  - Tarde/Noite,3B,Z,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
487,21,28,15,6,G,,3B (Centro)  - Tarde/Noite,3B,Z,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,4,8,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
487,21,28,15,6,G,,3B (Centro)  - Tarde/Noite,3B,Z,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,21,9,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
488,21,28,15,6,G,,3C (Centro)  - Manhã,3C,M,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
488,21,28,15,6,G,,3C (Centro)  - Manhã,3C,M,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,4,8,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
488,21,28,15,6,G,,3C (Centro)  - Manhã,3C,M,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,21,9,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
489,21,26,15,6,G,,3D (Centro)  - Tarde/Noite,3D,Z,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
489,21,26,15,6,G,,3D (Centro)  - Tarde/Noite,3D,Z,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,4,8,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
489,21,26,15,6,G,,3D (Centro)  - Tarde/Noite,3D,Z,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,21,9,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
489,21,28,15,6,G,,3D (Centro)  - Tarde/Noite,3D,Z,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
489,21,28,15,6,G,,3D (Centro)  - Tarde/Noite,3D,Z,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,4,8,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
489,21,28,15,6,G,,3D (Centro)  - Tarde/Noite,3D,Z,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,21,9,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
490,21,7,15,6,G,,3F (Filipinho) - Tarde,3F,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
490,21,7,15,6,G,,3F (Filipinho) - Tarde,3F,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,4,8,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
490,21,7,15,6,G,,3F (Filipinho) - Tarde,3F,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,21,9,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
491,21,7,15,6,G,,3G (Filipinho) - Tarde/Noite,3G,Z,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
491,21,7,15,6,G,,3G (Filipinho) - Tarde/Noite,3G,Z,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,4,8,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
491,21,7,15,6,G,,3G (Filipinho) - Tarde/Noite,3G,Z,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,21,9,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
492,21,28,15,6,G,,3L (Cipó) - Tarde,3L,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
492,21,28,15,6,G,,3L (Cipó) - Tarde,3L,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,4,8,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
492,21,28,15,6,G,,3L (Cipó) - Tarde,3L,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,21,9,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
493,21,28,15,6,G,,3M (Cipó) - Tarde,3M,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
493,21,28,15,6,G,,3M (Cipó) - Tarde,3M,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,4,8,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
493,21,28,15,6,G,,3M (Cipó) - Tarde,3M,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,21,9,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
497,23,0,24,6,G,,5B (Centro) - Tarde,5B,T,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,1,3,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
497,23,0,24,6,G,,5B (Centro) - Tarde,5B,T,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,4,4,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
497,23,0,24,6,G,,5B (Centro) - Tarde,5B,T,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,23,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
497,23,0,24,6,G,,5B (Centro) - Tarde,5B,T,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,25,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
497,25,0,24,6,G,,5B (Centro) - Tarde,5B,T,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,1,3,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
497,25,0,24,6,G,,5B (Centro) - Tarde,5B,T,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,4,4,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
497,25,0,24,6,G,,5B (Centro) - Tarde,5B,T,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,23,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
497,25,0,24,6,G,,5B (Centro) - Tarde,5B,T,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,25,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
498,23,0,24,6,G,,5F (Filipinho) - Tarde,5F,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,1,3,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
498,23,0,24,6,G,,5F (Filipinho) - Tarde,5F,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,4,4,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
498,23,0,24,6,G,,5F (Filipinho) - Tarde,5F,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,23,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
498,23,0,24,6,G,,5F (Filipinho) - Tarde,5F,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,25,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
498,25,0,24,6,G,,5F (Filipinho) - Tarde,5F,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,1,3,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
498,25,0,24,6,G,,5F (Filipinho) - Tarde,5F,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,4,4,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
498,25,0,24,6,G,,5F (Filipinho) - Tarde,5F,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,23,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
498,25,0,24,6,G,,5F (Filipinho) - Tarde,5F,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,25,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
499,23,0,24,6,G,,5L (Cipó) - Tarde,5L,T,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,1,3,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
499,23,0,24,6,G,,5L (Cipó) - Tarde,5L,T,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,4,4,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
499,23,0,24,6,G,,5L (Cipó) - Tarde,5L,T,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,23,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
499,23,0,24,6,G,,5L (Cipó) - Tarde,5L,T,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,25,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
499,25,0,24,6,G,,5L (Cipó) - Tarde,5L,T,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,1,3,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
499,25,0,24,6,G,,5L (Cipó) - Tarde,5L,T,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,4,4,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
499,25,0,24,6,G,,5L (Cipó) - Tarde,5L,T,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,23,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
499,25,0,24,6,G,,5L (Cipó) - Tarde,5L,T,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,25,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
500,23,0,24,6,G,,5A (Centro) - Tarde,5A,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,1,3,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
500,23,0,24,6,G,,5A (Centro) - Tarde,5A,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,4,4,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
500,23,0,24,6,G,,5A (Centro) - Tarde,5A,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,23,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
500,23,0,24,6,G,,5A (Centro) - Tarde,5A,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,25,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
500,25,0,24,6,G,,5A (Centro) - Tarde,5A,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,1,3,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
500,25,0,24,6,G,,5A (Centro) - Tarde,5A,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,4,4,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
500,25,0,24,6,G,,5A (Centro) - Tarde,5A,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,23,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
500,25,0,24,6,G,,5A (Centro) - Tarde,5A,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,25,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
501,22,0,25,6,G,,4A (Centro) - Tarde,4A,T,15.0,,,True,1.0,False,34.0,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,8.0,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
501,22,0,25,6,G,,4A (Centro) - Tarde,4A,T,15.0,,,True,1.0,False,34.0,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,8.0,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,4,8,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
501,22,0,25,6,G,,4A (Centro) - Tarde,4A,T,15.0,,,True,1.0,False,34.0,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,8.0,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,22,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
502,22,0,25,6,G,,4F (Filipinho) - Tarde/Noite,4F,Z,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
502,22,0,25,6,G,,4F (Filipinho) - Tarde/Noite,4F,Z,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,4,8,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
502,22,0,25,6,G,,4F (Filipinho) - Tarde/Noite,4F,Z,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,22,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
503,22,0,25,6,G,,4L (Cipó) - Noite,4L,N,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
